,Word,Mouth,Body,Head,Shoulder,Eyegaze,Eyebrow,Eyelids,Hand
2062,thi_đua,thi_đua,,,,AD,RB,BB,"hamsymmlr,hamfist,hamthumboutmod,hamparbegin,hamextfingerol,hampalml,hamplus,hamextfingeror,hampalmr,hamparend,hamshoulders,hamparbegin,hammoveu,hamplus,hammoved,hamparend,hamparbegin,hamparbegin,hammoved,hamreplace,hamextfingerol,hampalml,hammoved,hamparend,hamplus,hamparbegin,hammoveu,hamreplace,hamextfingeror,hampalmr,hammoveu,hamparend,hamparend,hamrepeatfromstart,hamreplace,hamfist,hamthumboutmod,hamshoulders"
2063,thi_đua,,,,,AD,RB,BB,"hamsymmlr,hamfist,hamthumboutmod,hamparbegin,hamextfingerol,hampalml,hamplus,hamextfingeror,hampalmr,hamparend,hamshoulders,hamparbegin,hammoveu,hamplus,hammoved,hamparend,hamparbegin,hamparbegin,hammoved,hamreplace,hamextfingerol,hampalml,hammoved,hamparend,hamplus,hamparbegin,hammoveu,hamreplace,hamextfingeror,hampalmr,hammoveu,hamparend,hamparend,hamrepeatfromstart,hamreplace,hamfist,hamthumboutmod,hamshoulders"
2064,thị_trấn,,,,,AD,RB,BB,"hamflathand,hamthumbacrossmod,hamindexfinger,hamfingerhookmod,hamextfingeru,hampalml,hamshoulders,hammover,hamarcu,hammover,hamarcu"
2065,thích,thích,,,,AD,RB,BB,"hamflathand,hamthumboutmod,hamextfingeru,hambetween,hamextfingeri,hampalmd,hamshoulders,hambetween,hamneck,hamtouch,hamreplace,hamfist,hampalmdl,hambetween,hampalmd,hamshoulders,hamlrat"
2066,thím,,,,,AD,RB,BB,"hamflathand,hamthumbacrossmod,hamindexfinger,hamfingerhookmod,hamextfingeru,hampalml,hamear,hamseqbegin,hamclose,hamfingerpad,hamseqend,hammovel,hamsmallmod,hamrepeatfromstart"
2067,things,,,,,AD,RB,BB,"hamsymmlr,hamfinger2,hamextfingeru,hampalmu,hamparbegin,hamfingerside,hampinky,hamplus,hamfingerside,hampinky,hamparend,hamclose,hamchest,hamclose,hammovel,hamparbegin,hamfingerside,hampinky,hamplus,hamfingerside,hampinky,hamparend,hamtouch,hamrepeatfromstart"
2068,think,D01,,,,AD,RB,BB,"hamfinger2,hamthumbacrossmod,hamextfingeru,hambetween,hamextfingerul,hampalml,hambetween,hampalmdl,hamforehead,hamlrbeside,hambetween,hamforehead,hamlrat,hamtouch"
2069,third,,,,,AD,RB,BB,"hamfinger2345,hamthumbacrossmod,hampinky,hamfingerhookmod,hamextfingeru,hampalml,hamchest,hamclose,hamparbegin,hamreplace,hampalmu,hamparend"
2070,thirteen,,,,,AD,RB,BB,"hamfinger2345,hamthumbacrossmod,hampinky,hamfingerhookmod,hamextfingeru,hampalmu,hamchest,hamclose,hamswinging,hamrepeatfromstart"
2071,this,D01,,,,AD,RB,BB,"hamfinger2,hamthumbacrossmod,hamextfingerdo,hampalmd,hamchest,hammovedo,hamsmallmod"
2072,thịt,thịt,,,,AD,RB,BB,"hamsymmpar,hamparbegin,hampinch12open,hamfingerstraightmod,hamplus,hamnondominant,hamparend,hamparbegin,hamextfingerol,hampalmd,hamplus,hamextfingerr,hampalmd,hamparend,hamparbegin,hamhandback,hamplus,hamfingertip,hamindexfinger,hamparend,hamtouch"
2073,thiu_thiu,,,,,AD,RB,BB,"hamcee12,hamextfingerul,hampalmd,hameyes,hamlrat,hamreplace,hampinch12,hamrepeatfromstart"
2074,thợ_cắt_tóc,thợ_cắt_tóc,,,,AD,RB,BB,"hamfist,hamthumboutmod,hamextfingerl,hampalml,hamchest,hamparbegin,hammovei,hammovei,hamsmallmod,hammovel,hamsmallmod,hamparend,hammover,hamreplace,hamfinger23spread,hamthumbacrossmod,hamextfingeru,hambetween,hamextfingerl,hampalmdr,hamhead,hamlrat,hamparbegin,hammovei,hammovei,hammover,hamsmallmod,hamparend,hamreplace,hamfinger23,hamthumbacrossmod,hamrepeatfromstart"
2075,thổ_lộ,,,,,AD,RB,BB,"hamsymmpar,hamparbegin,hamflathand,hamextfingerl,hampalmd,hamplus,hamfist,hamthumboutmod,hamextfingerr,hampalmr,hamparend,hamparbegin,hamfingertip,hamthumb,hamtouch,hamplus,hampalm,hamparend,hamparbegin,hamreplace,hamfinger2,hamthumbacrossmod,hamextfingeru,hampalml,hamlips,hamseqbegin,hamtouch,hamfingertip,hamindexfinger,hamseqend,hamplus,hamreplace,hamflathand,hamextfingerd,hampalmr,hamlrat,hambelowstomach,hamparend,hamparbegin,hamparbegin,hammoved,hammovel,hamparend,hamplus,hamparbegin,hammoved,hammoved,hammovei,hammovei,hammovel,hamsmallmod,hamparend,hamparend"
2076,thợ_may,thợ_may,,,,AD,RB,BB,"hamsymmlr,hamparbegin,hamfist,hamthumboutmod,hamextfingerl,hampalml,hamplus,hamflathand,hamextfingerd,hampalmr,hamparend,hamparbegin,hamchest,hamplus,hamlrat,hambelowstomach,hamparend,hamparbegin,hamparbegin,hammovei,hammovei,hamsmallmod,hammovel,hamsmallmod,hamparend,hammover,hamsmallmod,hamplus,hamparbegin,hammovei,hamlargemod,hammoved,hamlargemod,hammoved,hamlargemod,hamparend,hamparend,hamparbegin,hamparbegin,hamreplace,hamflathand,hamextfingero,hampalmd,hammover,hamsmallmod,hamparend,hamplus,hamreplace,hamflathand,hamextfingerr,hambetween,hamextfingero,hampalmd,hamparend,hamparbegin,hamchest,hamlrat,hamplus,hamchest,hamparend,hamnodding,hamsmallmod"
2077,thở_ra,,,,,AD,RB,BB,"hamflathand,hamfingerstraightmod,hamthumbopenmod,hambetween,hamflathand,hamthumbopenmod,hamextfingerl,hambetween,hamextfingeru,hampalmd,hamnostrils,hamseqbegin,hamtouch,hamfingertip,hamindexfinger,hamseqend,hamreplace,hamextfingerl,hambetween,hamextfingeru,hampalmd,hamshoulders,hamlrat"
2078,thợ_xây,thợ_xây,,,,AD,RB,BB,"hamsymmlr,hamparbegin,hamfist,hamthumboutmod,hamextfingerl,hampalml,hamplus,hamflathand,hamextfingerd,hampalmr,hamparend,hamparbegin,hamchest,hamplus,hamlrat,hambelowstomach,hamparend,hamparbegin,hamparbegin,hammovei,hammovei,hamsmallmod,hammovel,hamsmallmod,hamparend,hammover,hamsmallmod,hamplus,hamparbegin,hammovei,hamlargemod,hammoved,hamlargemod,hammoved,hamlargemod,hamparend,hamparend,hamparbegin,hamreplace,hamflathand,hamextfingero,hambetween,hamextfingerl,hampalml,hamparend,hamparbegin,hamshoulders,hamplus,hamchest,hamparend,hamparbegin,hammoved,hamsmallmod,hammoveu,hamsmallmod,hamplus,hamnomotion,hamparend,hamrepeatfromstart"
2079,thoải_mái,thoải_mái,,,,AD,RB,BB,"hamsymmlr,hamfinger2,hamthumbacrossmod,hamextfingerl,hambetween,hamextfingerul,hampalmd,hamclose,hamparbegin,hammoveu,hammoveu,hammoveu,hamsmallmod,hammover,hamsmallmod,hammovei,hammovei,hamsmallmod,hammovei,hamsmallmod,hamparend,hamparbegin,hamreplace,hamfinger2345,hamthumboutmod,hamextfingeru,hampalmd,hammoveo,hamparend,hamreplace,hamfinger2345,hamthumboutmod,hamextfingerol,hambetween,hamextfingero,hampalmd,hamfast,hamreplace,hamextfingerdl,hampalml,hamfast,hamreplace,hamextfingeru,hampalml,hambetween,hampalmul"
2080,thoai_thoải,,,,,AD,RB,BB,"hamsymmpar,hampinchall,hamfingerstraightmod,hambetween,hamflathand,hamparbegin,hamextfingerl,hampalmdl,hamplus,hamextfingerr,hampalmd,hamparend,hamparbegin,hamhandback,hamplus,hamfingerpad,hammiddlefinger,hamtouch,hamparend,hamparbegin,hamreplace,hamextfingero,hampalmd,hamplus,hamnomotion,hamparend"
2081,thời_gian,thời_gian,,,,AD,RB,BB,"hamparbegin,hamfinger2,hamthumboutmod,hamextfingerol,hampalml,hamplus,hamfist,hamthumbacrossmod,hamextfingeror,hampalmd,hamparend,hamparbegin,hamwristback,hamplus,hampinkyside,hamparend,hamtouch,hammoveu,hamsmallmod,hamrepeatfromstart"
2082,thời_tiết,thời_tiết,,,,AD,RB,BB,"hamsymmlr,hamparbegin,hamfinger2,hamthumbacrossmod,hamextfingeru,hampalmdl,hamplus,hamnondominant,hamparend,hamparbegin,hamhead,hamlrat,hamplus,hamlrat,hamstomach,hamparend,hamparbegin,hammoveu,hamplus,hamnomotion,hamparend,hamreplace,hamfinger2345,hamthumboutmod,hamextfingero,hambetween,hamextfingeruo,hampalmd,hamhead,hamlrat,hamclose,hamparbegin,hamreplace,hamextfingero,hampalmd,hamfingerplay,hammoveo,hamlargemod,hamparend"
2083,thơm_mức,,,,,AD,RB,BB,"hamflathand,hamthumbopenmod,hamextfingeru,hambetween,hamextfingerl,hampalml,hamnose,hamseqbegin,hamtouch,hamfingerpad,hamindexfinger,hamseqend,hamreplace,hamfist,hamthumboutmod,hamextfingero,hampalml"
2084,thông_báo,thông_báo,,,,AD,RB,BB,"hamflathand,hamthumboutmod,hamextfingerl,hampalmd,hamhead,hamclose,hammovedi,hamparbegin,hamreplace,hampinchall,hamfingerstraightmod,hamextfingerul,hamchest,hamtouch,hamparend"
2085,thông_dịch_viên,thông_dịch_viên,,,,AD,RB,BB,"hamsymmlr,hamfinger23spread,hamthumbacrossmod,hamparbegin,hamextfingeru,hampalml,hamplus,hamextfingero,hampalmr,hamparend,hamchest,hambetween,hamchest,hamlrat,hamclose,hamparbegin,hamreplace,hamextfingero,hamplus,hamreplace,hamextfingeru,hamparend,hamrepeatfromstart,hamalternatingmotion"
2086,thông_minh,thông_minh,,,,AD,RB,BB,"hampinchall,hamfingerstraightmod,hamextfingeru,hampalmu,hamforehead,hamseqbegin,hamtouch,hamfingertip,hammiddlefinger,hamseqend,hamparbegin,hammoveo,hamsmallmod,hamreplace,hamfinger2345,hamthumboutmod,hamparend"
2087,thông_tin,thông_tin,,,,AD,RB,BB,"hamsymmlr,hamfingerstraightmod,hamlargemod,hamfinger2,hamparbegin,hamextfingerul,hampalmdl,hamplus,hamextfingerur,hampalmdr,hamparend,hamparbegin,hamindexfinger,hamfingernail,hamplus,hamindexfinger,hamfingernail,hamparend,hamtouch,hamchin,hammovedo,hamsmallmod,hamrepeatfromstart"
2088,three,,,,,AD,RB,BB,"hamfinger2345,hamthumbacrossmod,hampinky,hamfingerhookmod,hamextfingeru,hampalmu,hamchest,hamclose,hammoveo,hamsmallmod"
2089,three_hundred,,,,,AD,RB,BB,"hamfinger2345,hamthumbacrossmod,hampinky,hamfingerhookmod,hamextfingeru,hampalmu,hamchest,hamclose,hamparbegin,hamreplace,hamextfingerl,hampalmd,hamunderchin,hamtouch,hamparend"
2090,three_o_clock,,,,,AD,RB,BB,"hamfinger2345,hamthumbacrossmod,hampinky,hamfingerhookmod,hamextfingeru,hampalml,hamchest,hamclose,hamparbegin,hamreplace,hampalmu,hamrepeatfromstart,hamparend"
2091,through,,,,,AD,RB,BB,"hamflathand,hamthumboutmod,hamparbegin,hamextfingero,hampalml,hamplus,hamextfingeror,hampalmu,hamparend,hamparbegin,hampalm,hamplus,hampinkyside,hamparend,hamtouch,hammoveo"
2092,throw,L07,,,,AD,RB,BB,"hamfist,hamthumbacrossmod,hamextfingerui,hampalmu,hamneck,hamlrat,hambehind,hamparbegin,hammovedo,hamarcu,hamreplace,hamfinger2345,hamthumboutmod,hambetween,hamfinger2345,hamthumbopenmod,hamextfingero,hampalml,hambetween,hampalmd,hamchest,hamarmextended,hamparend"
2093,thử,thử,,,,AD,RB,BB,"hamfinger2,hamthumbacrossmod,hamextfingero,hampalmd,hamparbegin,hamindexfinger,hamfingerside,hamplus,hamindexfinger,hamfingerside,hamparend,hamtouch,hamchest,hammoveo"
2094,thứ_2,thứ_2,,,,AD,RB,BB,"hamfinger23spread,hamthumbacrossmod,hamthumb,hamfingernail,hamringfinger,hamextfingerol,hambetween,hamextfingeru,hampalml,hamlips,hambetween,hamforehead,hamclose,hamparbegin,hammovedo,hamreplace,hamextfingero,hampalmul,hambetween,hampalml,hamparend"
2095,thứ_3,thứ_3,,,,AD,RB,BB,"hamfinger2345,hamthumbacrossmod,hampinky,hamdoublebent,hamextfingerol,hambetween,hamextfingeru,hampalmul,hamneck,hambetween,hamlips,hamtouch,hamparbegin,hammovedo,hamlargemod,hamreplace,hamextfingero,hampalmu,hambetween,hampalmul,hamparend"
2096,thứ_4,thứ_4,,,,AD,RB,BB,"hamfinger2345,hamthumbacrossmod,hamextfingerol,hambetween,hamextfingeru,hampalmul,hamneck,hambetween,hamchin,hamtouch,hamparbegin,hammovedo,hamlargemod,hamreplace,hamextfingero,hampalmul,hambetween,hampalml,hamparend"
2097,thứ_5,thứ_5,,,,AD,RB,BB,"hamfinger2345,hamthumboutmod,hamextfingerol,hambetween,hamextfingeru,hampalml,hamunderchin,hambetween,hamshoulders,hamtouch,hamparbegin,hammovedo,hamreplace,hamextfingero,hampalmul,hambetween,hampalml,hamparend"
2098,thứ_6,thứ_6,,,,AD,RB,BB,"hamfinger2,hamthumboutmod,hampinky,hamextfingerol,hambetween,hamextfingeru,hampalmdl,hamlips,hambetween,hamneck,hamclose,hamparbegin,hammovedo,hamreplace,hamextfingero,hampalmul,hambetween,hampalml,hamparend"
2099,thứ_7,thứ_7,,,,AD,RB,BB,"hamfinger2,hamthumboutmod,hamextfingero,hambetween,hamextfingeru,hampalml,hamunderchin,hambetween,hameyes,hamclose,hamparbegin,hammovedo,hamreplace,hamextfingero,hamparend"
2100,thứ_ba,thứ_ba,,,,AD,RB,BB,"hamfinger2345,hamthumbacrossmod,hampinky,hamdoublebent,hamextfingeru,hampalmd,hamshoulders,hamlrat,hamreplace,hampalmu"
2101,thủ_đô,,,,,AD,RB,BB,"hampinch12open,hamextfingeru,hambetween,hamextfingerl,hampalmd,hamforehead"
2102,thứ_mấy,thứ_mấy,,,,AD,RB,BB,"hamfist,hamthumboutmod,hamextfingero,hambetween,hamextfingeru,hampalml,hameyes,hambetween,hamchest,hamtouch,hamreplace,hamceeall,hamfingerstraightmod,hambetween,hamfinger2345,hamthumbopenmod,hamextfingeru,hambetween,hamextfingeror,hampalmul,hambetween,hampalmu,hamshoulders,hamlrbeside"
2103,thu_nhận,,,,,AD,RB,BB,"hamsymmpar,hamparbegin,hamfinger2345,hamthumbopenmod,hamextfingero,hampalmd,hamplus,hamfinger2,hamthumbacrossmod,hamextfingeru,hampalmr,hamparend,hamparbegin,hamreplace,hampinchall,hamplus,hamnomotion,hamparend,hamfingertip,hamtouch"
2104,thứ_nhât,thứ_nhât,,,,AD,RB,BB,"hamfinger2,hamthumbacrossmod,hamthumb,hamfingernail,hammiddlefinger,hamextfingeru,hampalmd,hamshoulders,hamlrat,hamreplace,hampalmu"
2105,thứ_nhì,thứ_nhì,,,,AD,RB,BB,"hamfinger23spread,hamthumbacrossmod,hamthumb,hamfingernail,hamringfinger,hamextfingeru,hampalmd,hamshoulders,hamlrat,hamreplace,hampalmu"
2106,thư_viện,thư_viện,,,,AD,RB,BB,"hamflathand,hamthumboutmod,hamextfingeru,hampalml,hamchin,hammover,hamzigzag"
2107,thừa,,,,,AD,RB,BB,"hamsymmpar,hamparbegin,hamfinger2,hamthumbacrossmod,hamfingerhookmod,hamextfingerl,hampalmdl,hamplus,hamflathand,hamextfingerr,hampalmu,hamparend,hamparbegin,hampinkyside,hamclose,hamplus,hampalm,hamparend,hamparbegin,hamparbegin,hamreplace,hamflathand,hamthumbacrossmod,hamindexfinger,hamfingerhookmod,hamextfingeru,hambetween,hamextfingerr,hampalml,hammover,hammover,hamparend,hamplus,hamnomotion,hamparend"
2108,thuận_tiện,,,,,AD,RB,BB,"hamsymmpar,hamfinger2,hamthumboutmod,hamfingerstraightmod,hambetween,hamfinger2,hamthumboutmod,hamextfingero,hampalmu,hamreplace,hampalmd"
2109,thức,thức,,,,AD,RB,BB,"hampinch12,hamextfingeru,hampalml,hameyes,hamlrat,hamtouch,hamreplace,hamfinger2,hamthumbopenmod,hambetween,hamfinger2,hamthumbopenmod,hamindexfinger"
2110,thức_ăn,thức_ăn,,,,AD,RB,BB,"hampinchall,hamfingerstraightmod,hambetween,hampinchall,hamextfingeru,hampalmu,hameyes,hambetween,hamshouldertop,hamclose,hammovei,hamsmallmod"
2111,thực_hành,thực_hành,,,,AD,RB,BB,"hamsymmpar,hamparbegin,hamfist,hamplus,hamflathand,hamthumbacrossmod,hamparend,hamparbegin,hamextfingerul,hampalmdr,hamplus,hamextfingerr,hampalmd,hamparend,hamparbegin,hamfingertip,hamindexfinger,hamplus,hamfingermidjoint,hammiddlefinger,hamparend,hamtouch,hamparbegin,hamreplace,hamfist,hamplus,hamnomotion,hamparend,hamparbegin,hamfingerbase,hamindexfinger,hamplus,hamfingermidjoint,hammiddlefinger,hamparend,hamtouch,hamparbegin,hamreplace,hamfist,hamplus,hamnomotion,hamparend,hamparbegin,hamfingertip,hamindexfinger,hamplus,hamfingermidjoint,hammiddlefinger,hamparend,hamtouch"
2112,thức_uống,thức_uống,,,,AD,RB,BB,"hamceeall,hamthumbopenmod,hamextfingero,hampalml,hamneck,hambetween,hamunderchin,hamlrat,hamclose,hamparbegin,hamreplace,hamextfingeru,hamparend"
2113,thuê,thuê,,,,AD,RB,BB,"hamsymmlr,hamfist,hamthumbacrossmod,hamparbegin,hamextfingerul,hampalmd,hamplus,hamextfingerur,hampalmu,hamparend,hamparbegin,hamthumb,hamfingerbase,hamplus,hamwristback,hamparend,hamtouch,hamchest,hammovei"
2114,thumb,,,,,AD,RB,BB,"hamfist,hamthumboutmod,hamextfingerl,hampalml,hamchest,hamclose"
2115,thumb_up,,,,,AD,RB,BB,"hamsymmlr,hamfist,hamthumboutmod,hamextfingero,hampalml,hamchest,hamclose,hammovedo"
2116,thùng_rác,thùng_rác,,,,AD,RB,BB,"hamparbegin,hamfist,hamthumbacrossmod,hambetween,hampinchall,hamplus,hamceeall,hamparend,hamparbegin,hamextfingero,hampalmd,hamplus,hamextfingeror,hampalmr,hamparend,hamneck,hamparbegin,hamreplace,hamfinger2345,hamthumbopenmod,hamfingerbendmod,hambetween,hamfinger2345,hamthumbopenmod,hammoved,hamparend"
2117,thuốc,thuốc,,,,AD,RB,BB,"hampinch12,hamfingerstraightmod,hamextfingerl,hampalmu,hamshoulders,hamreplace,hampinch12,hamfingerstraightmod,hamextfingerl,hampalmul,hamlips,hamreplace,hamfinger2,hamthumboutmod,hamextfingerl,hambetween,hamextfingerul,hampalml,hamchin,hamseqbegin,hamclose,hamfingerbase,hamindexfinger,hamseqend"
2118,thuốc_bắc,,,,,AD,RB,BB,"hampinch12,hamfingerstraightmod,hamextfingerl,hampalmu,hamshoulders,hamreplace,hampinch12,hamfingerstraightmod,hamextfingerl,hampalmul,hamlips,hamreplace,hamfinger2,hamthumboutmod,hamextfingerl,hambetween,hamextfingerul,hampalml,hamchin,hamseqbegin,hamclose,hamfingerbase,hamindexfinger,hamseqend,hamreplace,hamflathand,hamthumbacrossmod,hamextfingeru,hampalmdl,hamshoulders,hamlrat"
2119,thước_kẻ,thước_kẻ,,,,AD,RB,BB,"hamsymmpar,hamparbegin,hamflathand,hamplus,hamflathand,hamparend,hamparbegin,hamextfingerdl,hampalmdl,hamplus,hamextfingerr,hampalmd,hamparend,hamparbegin,hamlrat,hamchest,hamplus,hamchest,hamparend,hamparbegin,hammovei,hamplus,hammoved,hamsmallmod,hammovei,hammover,hamparend,hamparbegin,hammover,hammover,hamsmallmod,hamplus,hamnomotion,hamparend"
2120,thuốc_nam,,,,,AD,RB,BB,"hamfingerstraightmod,hamextfingerl,hampalmu,hamshoulders,hamreplace,hampinch12,hamfingerstraightmod,hamextfingerl,hampalmul,hamlips,hamreplace,hamfinger2,hamthumboutmod,hamextfingerl,hambetween,hamextfingerul,hampalml,hamchin,hamseqbegin,hamclose,hamfingerbase,hamindexfinger,hamseqend,hamreplace,hamfinger23,hamthumbacrossmod,hamfingerstraightmod,hamextfingero,hampalmd,hamshoulders,hamlrat"
2121,thuốc_tây,,,,,AD,RB,BB,"hampinch12,hamfingerstraightmod,hamextfingerl,hampalmu,hamshoulders,hamreplace,hampinch12,hamfingerstraightmod,hamextfingerl,hampalmul,hamlips,hamreplace,hamfinger2,hamthumboutmod,hamextfingerl,hambetween,hamextfingerul,hampalml,hamchin,hamseqbegin,hamclose,hamfingerbase,hamindexfinger,hamseqend,hamreplace,hamflathand,hamthumbacrossmod,hamindexfinger,hamfingerhookmod,hamextfingeru,hampalmdl,hamshoulders,hamlrat"
2122,thương,thương,,,,AD,RB,BB,"hamfinger2,hamextfingerl,hampalmd,hamlips,hamcircler,hamsmallmod"
2123,thưởng,thưởng,,,,AD,RB,BB,"hamsymmlr,hamflathand,hamextfingero,hampalmu,hamclose,hamshoulders,hammoveu,hamsmallmod,hammoveo"
2124,thương_mại,,,,,AD,RB,BB,"hamsymmlr,hampinchall,hamfingerstraightmod,hamparbegin,hamextfingero,hampalml,hamplus,hamextfingero,hampalmr,hamparend,hamparbegin,hamshoulders,hamplus,hamshoulders,hamparend,hamparbegin,hammovei,hamparbegin,hammoved,hamcircler,hammoveu,hammoveo,hamparend,hamplus,hamparbegin,hammoveu,hammoveu,hamcircler,hammoved,hammovei,hamparend,hammoved,hammoveo,hamparend,hamrepeatfromstart"
2125,thường_xuyên,thường_xuyên,,,,AD,RB,BB,"hamfist,hamthumboutmod,hamextfingerl,hampalml,hamchest,hammover,hamrepeatfromstart"
2126,thursday,,,,,AD,RB,BB,"hamparbegin,hamfinger2,hamplus,hamflathand,hamthumboutmod,hamparend,hamparbegin,hamextfingerol,hampalmdl,hamplus,hamextfingeror,hampalmu,hamparend,hamtouch,hamstomach,hammovel,hamsmallmod,hamparbegin,hamreplace,hamflathand,hamthumboutmod,hamextfingero,hampalmd,hammover,hamarcu,hamslow,hamparend,hamtouch"
2127,thuyền_buồm,thuyền_buồm,,,,AD,RB,BB,"hamsymmpar,hamparbegin,hamflathand,hamthumbacrossmod,hamextfingeru,hampalml,hamplus,hamflathand,hamfingerstraightmod,hambetween,hamflathand,hamextfingero,hampalmu,hamparend,hamparbegin,hampinkyside,hamplus,hamwristback,hamparend,hamtouch,hamshoulders,hamclose,hammoveo"
2128,tích_cực,,,,,AD,RB,BB,"hamsymmlr,hamfist,hamextfingero,hambetween,hamextfingerur,hampalml,hamshoulders,hamparbegin,hamreplace,hamflathand,hamfingerstraightmod,hambetween,hamflathand,hamextfingerl,hampalml,hamplus,hamreplace,hamflathand,hamextfingerd,hampalmr,hamlrat,hambelowstomach,hamparend,hamparbegin,hamparbegin,hammovei,hammoveul,hamparend,hamplus,hamparbegin,hammovei,hammovei,hammoved,hammoved,hamparend,hamparend"
2129,tiêm,tiêm,,,,AD,RB,BB,"hamsymmpar,hamparbegin,hamfinger2,hamthumbacrossmod,hamextfingerl,hambetween,hamextfingerdi,hampalmdr,hamplus,hamfist,hamextfingero,hampalmu,hamparend,hamparbegin,hamshoulders,hamplus,hambelowstomach,hamparend,hamparbegin,hamreplace,hamfinger2,hamthumbacrossmod,hamextfingerl,hambetween,hamextfingerdi,hampalmdr,hamplus,hamreplace,hamfist,hamextfingero,hampalmu,hamparend,hamparbegin,hamparbegin,hammovedi,hammovel,hamsmallmod,hamparend,hamplus,hamparbegin,hammoveo,hamsmallmod,hammoveo,hamsmallmod,hamparend,hamparend"
2130,tiền,tiền,,,,AD,RB,BB,"hamparbegin,hampinchall,hamfingerstraightmod,hamplus,hamfinger2345,hamparend,hamparbegin,hamextfingerl,hampalmu,hamplus,hamextfingerr,hampalmu,hamparend,hamparbegin,hampalm,hamplus,hampalm,hamparend,hamtouch,hammoveur,hamrepeatfromstart"
2131,tiến_bộ,,,,,AD,RB,BB,"hamflathand,hamthumboutmod,hamextfingerl,hampalml,hamparbegin,hamreplace,hamfist,hamthumboutmod,hamextfingero,hampalml,hamshoulders,hamlrat,hammoveur,hamsmallmod,hamarcu,hamparend"
2132,tiếp_nhận,,,,,AD,RB,BB,"hamsymmlr,hamflathand,hamthumbacrossmod,hamextfingerl,hambetween,hamextfingero,hampalmu,hamparbegin,hamreplace,hampalmd,hamplus,hamnomotion,hamparend,hamparbegin,hampalm,hamplus,hamhandback,hamparend"
2133,tiếp_theo,tiếp_theo,,,,AD,RB,BB,"hamfist,hamthumboutmod,hamextfingero,hampalmd,hamchest,hamlrat,hamparbegin,hamreplace,hampalmu,hamparend"
2134,tiết_kiệm,tiết_kiệm,,,,AD,RB,BB,"hamparbegin,hamflathand,hamfingerstraightmod,hamextfingero,hampalmd,hamplus,hamceeall,hamthumbopenmod,hamextfingerr,hampalmr,hamparend,hamparbegin,hampalm,hamplus,hamindexfinger,hamparend,hamtouch,hamparbegin,hamreplace,hampinchall,hamfingerstraightmod,hamextfingeru,hamparend,hamreplace,hamceeall"
2135,til,,,,,AD,RB,BB,"hamsymmlr,hamflathand,hamextfingerl,hampalml,hamparbegin,hampalm,hamplus,hampalm,hamparend,hamclose,hamchest,hamparbegin,hammoveo,hamarcd,hamplus,hamnomotion,hamparend"
2136,tim,tim,,,,AD,RB,BB,"hamfinger2345,hamfingerbendmod,hamthumbopenmod,hamextfingerl,hampalmu,hamlrat,hamchest,hamseqbegin,hamtouch,hampinkyside,hamseqend,hamreplace,hamfist,hamthumbacrossmod,hamrepeatfromstart"
2137,tím,tím,,,,AD,RB,BB,"hamfinger2,hamthumbacrossmod,hampinky,hamextfingeru,hampalmu,hamforehead,hamlrbeside,hammoveu,hamsmallmod,hamrepeatfromstart"
2138,tìm_hiểu,,,,,AD,RB,BB,"hamfinger23spread,hamthumbacrossmod,hamextfingeru,hambetween,hamextfingeri,hampalmd,hameyebrows,hamseqbegin,hamtouch,hamfingerpad,hamseqend,hamreplace,hamfinger2,hamthumbacrossmod,hamextfingeru,hambetween,hamextfingerl,hamear,hamseqbegin,hamtouch,hamfingerpad,hamseqend"
2139,time,,,,,AD,RB,BB,"hamparbegin,hamfinger2,hamthumbacrossmod,hamplus,hamflathand,hamthumboutmod,hamparend,hamparbegin,hamextfingerdl,hampalmdl,hamplus,hamextfingeror,hampalmd,hamparend,hamparbegin,hamhandback,hamplus,hamindexfinger,hamfingernail,hamparend,hamtouch,hamchest,hamclose"
